user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASPNET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQueryMobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,c_s,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,regular,id
user2149,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,0,0,9,9,0,9,9,0,9,9,0,9,9,9,0,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,2150
user2150,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2151
user2151,0,10,0,0,10,0,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,0,0,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,0,0,10,10,10,10,10,0,10,10,10,0,10,10,0,10,2152
user2152,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2153
user2153,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7,2154
user2154,6,6,6,0,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,0,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,0,6,0,6,6,6,6,6,0,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,2155
user2155,0,8,8,8,8,0,8,8,0,0,0,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,0,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,0,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,2156
user2156,2,2,2,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,0,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2157
user2157,4,4,4,4,0,0,4,0,4,4,4,4,4,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2158
user2158,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,2159
user2159,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,2160
user2160,0,9,9,9,9,0,9,9,9,0,9,0,0,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,9,0,9,0,0,0,9,9,0,9,0,9,9,9,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,0,9,0,9,0,9,0,9,9,9,2161
user2161,7,0,0,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,0,7,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,7,7,7,7,0,7,7,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,2162
user2162,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,0,0,0,0,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,2163
user2163,8,8,0,8,0,8,0,8,8,8,8,0,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,0,0,0,0,8,8,8,0,0,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,2164
user2164,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,0,0,5,0,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,0,5,5,0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,5,5,2165
user2165,4,4,4,0,4,4,4,4,4,4,4,4,0,0,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,0,4,4,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,2166
user2166,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,2167
user2167,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,2168
user2168,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,0,4,0,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,2169
user2169,10,10,10,10,10,10,10,0,0,10,10,10,10,0,0,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,0,0,0,10,10,10,10,10,10,0,10,10,10,10,0,10,10,0,10,10,10,2170
user2170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,0,0,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2171
user2171,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,0,4,0,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,4,0,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,0,2172
user2172,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2173
user2173,0,5,5,5,0,5,0,5,5,0,5,5,0,5,0,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,5,0,5,0,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,0,5,5,0,5,5,0,5,5,5,0,0,5,5,0,5,0,0,5,5,5,5,5,5,5,5,2174
user2174,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,0,9,0,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,2175
user2175,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2176
user2176,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,0,0,2177
user2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178
user2178,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,0,0,8,8,8,8,0,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,0,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,0,0,8,8,8,0,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,2179
user2179,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2180
user2180,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,0,0,10,0,10,10,10,10,0,10,0,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,2181
user2181,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0,0,4,4,0,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,4,4,4,4,0,0,4,4,4,4,0,4,4,0,4,0,4,4,4,4,0,4,4,4,0,4,4,0,0,4,4,4,0,4,4,4,0,4,4,0,4,4,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,0,2182
user2182,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,0,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,0,6,0,0,6,6,0,6,6,6,6,0,0,6,6,6,0,6,6,0,6,6,6,0,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,2183
user2183,4,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2184
user2184,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2185
user2185,6,6,6,6,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,0,6,0,6,6,6,0,6,6,6,0,6,6,6,2186
user2186,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,0,8,8,8,0,8,0,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,2187
user2187,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2188
user2188,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,0,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,0,5,5,0,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,2189
user2189,2,2,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2190
user2190,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,2191
user2191,0,5,0,5,5,5,0,5,0,5,0,5,5,5,0,0,5,5,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,5,5,0,0,5,5,5,0,5,5,5,5,5,5,5,0,5,5,0,5,5,0,0,5,5,5,5,5,5,5,2192
user2192,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,0,7,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,0,2193
user2193,0,10,10,0,10,10,10,10,10,10,0,10,10,10,0,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,10,10,10,10,2194
user2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195
user2195,3,3,0,0,0,3,3,0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,3,0,0,3,3,3,3,3,3,3,0,0,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2196
user2196,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,0,8,0,8,8,8,0,8,8,8,8,0,0,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,2197
user2197,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2198
user2198,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2199
user2199,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,3,3,0,3,3,2200
user2200,8,8,8,0,8,0,8,8,0,0,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,0,8,0,8,0,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,0,8,2201
user2201,10,0,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,0,10,10,10,0,10,0,10,10,10,10,10,10,0,10,0,0,10,0,10,10,0,0,10,10,10,10,10,10,10,10,10,10,0,10,0,0,10,0,10,10,10,10,0,0,10,0,10,10,0,0,10,10,10,10,2202
user2202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2203
user2203,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,0,9,9,9,0,2204
user2204,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,0,8,0,0,8,8,0,8,0,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,0,0,8,0,8,8,8,8,8,8,8,8,8,8,2205
user2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206
user2206,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,2207
user2207,0,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,0,9,9,0,9,0,0,9,9,9,9,9,0,9,9,9,9,9,9,0,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,0,9,9,2208
user2208,10,10,10,10,0,10,0,0,10,10,10,10,0,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,0,0,0,10,0,10,10,10,10,0,10,10,10,0,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,0,0,10,0,10,2209
user2209,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2210
user2210,8,8,0,8,8,8,8,0,8,0,0,8,8,8,0,0,0,8,8,8,8,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,8,0,8,8,0,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,0,0,8,8,0,8,8,8,8,8,2211
user2211,10,10,0,10,10,10,0,10,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,2212
user2212,0,9,9,9,9,9,9,9,0,0,9,0,0,0,9,9,9,0,9,0,0,0,0,9,9,9,9,0,9,0,9,9,9,9,9,0,9,9,0,9,0,9,9,9,0,9,9,0,9,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,0,2213
