user,JAVA,Python,C++,C#,PHP,JavaScript,Ruby,R,MATLAB,SQL,第八个嫌疑人,抖音,支付宝,微信,苹果手机,小米手机
user1848,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0
user1849,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
user1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1851,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
user1852,0,0,3,0,3,0,3,3,3,3,3,0,0,3,0,3
user1853,7,7,0,0,7,7,0,0,7,7,7,0,7,7,7,7
user1854,4,4,4,0,0,4,4,4,4,4,0,4,4,4,0,4
user1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1856,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
user1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1858,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0
user1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1860,3,3,3,3,3,3,3,0,0,3,0,3,0,3,0,3
user1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1862,3,0,0,3,3,3,3,0,3,3,3,0,0,0,0,3
user1863,2,2,2,0,2,2,0,2,2,2,2,2,0,0,2,2
user1864,7,7,0,7,7,0,0,7,7,0,7,7,7,7,7,7
user1865,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3
user1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1867,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4
user1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1869,10,0,10,10,10,10,10,10,10,10,0,0,10,10,10,10
user1870,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9
user1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1872,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
user1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1874,8,8,8,8,8,8,8,0,8,8,0,0,0,8,8,8
user1875,4,0,4,4,4,0,0,4,4,4,4,4,4,4,4,4
user1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1878,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
user1879,7,7,7,7,0,7,0,7,7,7,0,7,0,7,7,7
user1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1881,0,5,5,5,5,5,0,5,5,0,5,5,5,0,5,5
user1882,0,8,8,8,8,0,8,8,0,8,8,8,8,0,0,8
user1883,8,8,0,8,8,0,8,0,8,8,8,8,8,8,8,8
user1884,0,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8
user1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1887,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8
user1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1889,2,0,2,2,0,2,2,2,2,0,2,0,2,2,2,2
user1890,0,2,0,2,2,2,2,0,2,2,0,0,2,2,0,0
user1891,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2
user1892,4,4,4,4,4,4,4,4,0,0,0,0,4,0,4,4
user1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1894,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8
user1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1896,6,6,6,6,6,6,0,0,0,6,6,6,6,6,6,6
user1897,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6
user1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1899,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
user1900,3,3,3,3,3,3,0,3,3,3,0,3,0,3,3,3
user1901,6,6,0,6,6,6,6,6,0,6,0,6,6,6,6,6
user1902,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0
user1903,10,0,10,10,10,10,0,10,0,10,10,10,10,10,10,10
user1904,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
user1905,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
user1906,4,0,4,4,0,4,4,4,4,4,4,0,4,0,4,4
user1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1909,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
user1910,0,10,10,10,10,10,10,0,0,10,0,10,10,10,10,0
user1911,6,6,0,0,6,6,6,0,6,6,0,6,6,6,6,6
user1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1913,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10
user1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1915,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1
user1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1917,6,6,0,6,6,6,6,0,6,6,6,6,0,6,0,0
user1918,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,7
user1919,2,2,2,0,2,2,2,2,2,0,0,2,2,0,2,0
user1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1922,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6
user1923,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7
user1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1925,8,0,0,8,8,8,8,0,8,8,8,0,0,8,8,8
user1926,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
user1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1928,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10
user1929,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3
user1930,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
user1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1934,9,9,9,9,0,9,9,0,9,9,9,9,9,9,0,9
user1935,5,5,0,5,5,5,5,5,5,5,0,5,0,5,5,5
user1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1937,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5
user1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1942,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
user1943,0,3,3,0,3,0,3,3,3,3,3,3,3,0,3,3
user1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1945,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2
user1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1947,8,8,8,0,0,8,8,8,8,8,8,8,0,8,8,8
user1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1949,6,6,6,0,0,6,6,0,0,0,6,6,6,6,6,6
user1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1951,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user1952,0,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4
user1953,5,5,0,5,5,0,5,5,0,5,0,5,0,5,5,0
user1954,0,0,5,5,5,5,5,5,0,0,0,5,5,5,0,5
user1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1958,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9
user1959,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8
user1960,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0
user1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1962,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9
user1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1965,9,0,9,9,9,0,0,9,9,0,9,9,9,9,9,0
user1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1967,6,0,6,6,6,6,0,0,6,6,6,6,6,0,0,6
user1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1974,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0
user1975,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1980,0,9,0,9,9,9,9,9,0,0,9,0,0,9,9,9
user1981,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9
user1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1983,0,0,2,0,2,2,2,0,2,2,2,2,2,0,2,2
user1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1987,0,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4
user1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1991,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user1992,9,9,0,9,9,0,9,9,0,9,9,9,9,9,9,9
user1993,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,0
user1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1995,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,0
user1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user1997,6,0,6,6,6,6,6,0,6,6,0,6,6,6,6,0
user1998,6,6,6,6,6,6,6,6,0,0,6,0,6,6,6,6
user1999,0,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6
user2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2002,0,9,9,9,9,9,9,0,0,9,0,9,9,9,9,9
user2003,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2005,6,6,6,0,6,6,6,6,6,6,6,6,6,0,0,6
user2006,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,0
user2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2008,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6
user2009,5,5,5,0,5,0,5,5,5,5,0,5,5,5,0,0
user2010,8,8,0,8,8,0,8,8,8,0,8,8,0,8,0,8
user2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2013,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3
user2014,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
user2015,6,6,6,6,6,6,6,6,0,0,0,6,6,6,6,0
user2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2019,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0
user2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2021,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5
user2022,5,0,5,5,0,5,5,5,5,5,0,5,5,5,5,5
user2023,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8
user2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2025,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0
user2026,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
user2027,3,0,3,3,3,3,0,3,3,3,3,0,3,0,3,3
user2028,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
user2029,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8
user2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2031,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4
user2032,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3
user2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2034,5,0,5,5,5,5,5,0,5,5,0,5,0,5,5,5
user2035,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2
user2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2038,9,9,9,9,9,0,0,9,0,9,9,0,9,9,9,0
user2039,0,2,2,2,2,2,2,2,0,0,0,2,2,0,2,2
user2040,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4
user2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2042,6,6,6,6,6,6,6,0,0,6,0,6,6,0,6,6
user2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2045,2,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2
user2046,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
user2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2048,5,5,5,0,5,5,0,5,0,5,5,5,5,5,5,5
user2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2050,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6
user2051,4,4,0,4,4,4,4,4,4,0,0,4,4,0,4,4
user2052,4,0,4,4,4,4,4,0,0,0,4,4,4,4,4,4
user2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2054,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
user2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2057,0,0,8,8,0,8,8,8,8,8,8,8,0,8,8,8
user2058,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0
user2059,0,4,0,4,4,4,4,4,0,0,4,4,0,4,0,4
user2060,6,6,0,0,6,6,6,6,6,6,0,6,0,0,0,6
user2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2062,0,8,0,8,8,8,8,8,0,0,8,0,8,8,8,0
user2063,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3
user2064,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5
user2065,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2
user2066,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8
user2067,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3
user2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2070,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10
user2071,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2074,0,2,0,0,2,2,0,2,2,0,2,2,2,2,0,2
user2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2076,9,0,9,0,9,9,9,9,9,0,9,9,9,9,9,0
user2077,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10
user2078,0,0,8,8,0,0,8,8,8,8,0,8,8,8,8,8
user2079,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2
user2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2083,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3
user2084,5,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5
user2085,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,3
user2086,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0
user2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2089,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4
user2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2091,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8
user2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2094,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
user2095,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0
user2096,0,0,0,3,3,0,3,3,3,3,3,3,3,3,3,3
user2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2098,0,0,5,5,0,5,5,5,5,0,5,5,5,0,5,0
user2099,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4
user2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2104,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5
user2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2106,10,10,0,10,10,10,0,10,10,10,10,10,10,10,0,10
user2107,7,0,7,7,7,0,0,7,0,7,7,7,7,0,7,7
user2108,3,3,3,3,0,3,3,3,3,0,3,3,3,0,0,3
user2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2111,9,9,0,9,0,9,9,9,9,0,9,9,9,9,9,9
user2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2113,8,0,8,8,8,0,8,0,8,8,8,0,8,0,8,0
user2114,0,0,0,0,7,7,7,7,7,0,7,0,7,7,7,7
user2115,10,10,10,0,10,10,10,10,10,0,0,10,10,0,0,0
user2116,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
user2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2118,9,9,9,9,9,9,9,0,0,9,9,9,0,9,0,9
user2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2120,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7
user2121,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3
user2122,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
user2123,4,4,0,4,4,0,4,4,4,4,0,4,4,4,4,4
user2124,6,6,6,0,6,6,6,6,6,6,6,0,6,0,6,6
user2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2128,5,5,0,0,5,5,5,5,5,5,5,5,0,5,5,5
user2129,0,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8
user2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2131,9,9,9,9,9,9,9,9,0,9,9,0,9,9,0,9
user2132,7,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0
user2133,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
user2134,8,0,0,8,8,0,0,8,8,8,8,8,8,8,0,0
user2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2136,0,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10
user2137,6,0,6,6,0,6,0,6,0,6,6,6,6,6,6,6
user2138,6,0,6,6,0,6,6,0,0,6,0,6,6,0,6,6
user2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2140,7,7,7,0,7,7,7,7,0,0,7,7,7,7,7,7
user2141,6,6,6,6,6,0,6,0,6,6,0,0,0,0,0,6
user2142,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9
user2143,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
user2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2148,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,0
user2149,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
user2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2153,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4
user2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2158,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2
user2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2160,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4
user2161,5,0,5,0,5,5,5,5,0,5,5,0,5,5,5,5
user2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2163,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9
user2164,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
user2165,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
user2166,6,0,0,6,6,0,6,0,6,6,6,6,6,6,6,6
user2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2172,10,10,10,10,0,10,0,10,0,10,0,10,10,10,10,0
user2173,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4
user2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2176,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4
user2177,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user2178,10,10,0,0,10,10,10,0,10,10,10,10,10,10,0,10
user2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2181,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3
user2182,0,5,5,5,5,5,0,5,5,0,5,0,5,5,0,5
user2183,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
user2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2186,10,10,10,0,10,0,10,10,10,10,0,10,0,10,0,10
user2187,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0
user2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2189,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7
user2190,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
user2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2192,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8
user2193,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5
user2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2195,2,0,2,2,0,2,2,2,2,2,2,2,0,2,0,0
user2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2197,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0
user2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2201,7,7,0,0,7,0,7,7,0,0,7,7,7,0,7,7
user2202,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
user2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2204,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9
user2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2206,6,6,0,6,6,6,0,6,0,0,0,6,6,6,6,6
user2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2211,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0
user2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2213,10,10,10,10,10,10,0,10,10,0,10,0,10,10,10,10
user2214,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8
user2215,9,9,9,9,9,0,9,9,0,9,9,0,9,9,9,9
user2216,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10
user2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2219,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0
user2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2221,5,5,5,5,0,0,5,5,5,5,5,5,5,5,0,0
user2222,2,0,2,2,2,2,2,0,2,0,2,2,0,2,2,2
user2223,10,10,0,10,0,10,10,10,0,0,10,10,10,10,10,10
user2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2225,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3
user2226,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7
user2227,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user2230,10,10,10,10,10,10,10,0,10,10,0,10,10,0,10,10
user2231,9,0,9,9,9,9,0,9,9,9,9,0,0,9,0,9
user2232,6,6,0,6,6,0,6,6,6,6,0,6,6,0,6,6
user2233,6,6,0,0,6,6,6,6,0,6,6,6,0,6,6,6
