user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASP.NET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQuery Mobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,C#,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,jQueryEasyUI ,regular
user426,8,8,0,8,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,0,8,8,8,0,8,0,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,0,0,0,8,8,8,0,8,8,0,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
user427,7,7,7,7,7,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,0,0,7,7,7,7,0,7,0,7,7,7,7,0,7,0,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,0,0
user428,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,2,2,2,0,2,2,0,2
user429,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,7,0,7,0,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,0,7,7,7,7,7,0,0,0,7,7,7,7,7,0,0,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,0
user430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user431,7,7,7,0,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,0,7,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,0,7,7,0,0,7,7,0
user432,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,0,0,0,5,0,5,5,5,5,5,5,0,5,0,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,5,0,0,5,0,5,5,5,0,5,0,5,5,0,5,5,0,5,0,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,0,5,5
user433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user434,0,0,6,6,6,0,0,0,0,6,6,6,6,6,0,6,0,6,0,6,6,0,0,6,6,6,6,0,0,6,6,0,6,6,6,6,6,6,6,0,0,6,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6
user435,7,7,7,7,0,7,7,7,0,7,0,7,0,7,7,7,7,0,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,0,0,7,7,7,7,0,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,0,7
user436,9,9,9,9,0,0,9,9,9,0,0,0,9,0,9,9,0,0,0,9,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,0,0,9,9,9,0,0,0,9,9,0,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,9,0,0,0,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9
user437,9,0,0,9,0,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,0,0,9,9,9,9,0,0,0,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,0,9,9,0,9,9,9,9,9,9,0,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
user438,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
user439,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0,10,10,10,10,0,10,10,0,10,10,0,10,10,10,10,10,0,10,10,10,0,10,10,10,0,10,10,0,10,10,10,0,10,10,10,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,0,0
user440,6,0,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0,0,0,6,0,6,6,6,6,6,6,6,6,6,6
user441,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7
user442,6,0,6,6,0,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,0,6,0,6,0,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,0,6,6,0,6,6,6,6,0,6,6,6,6,0,0,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,0,0,0,0,6,0,0,6,6,6,6,6,6,0,6,0,6
user443,3,3,0,0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,3,0,3,3,3,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3
user444,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,0,4,4,0,4,0,4,0,4,4,0,4,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,4,4,0,4,0,0,4,4
user445,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,0,0,0,9,0,9,0,9,9,9,9,9,9,0,9,0,0,9,9,0,0,0,9,9,9,0,0,0,0,9,9,9,0,9
user446,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3
user447,8,8,0,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,0,0,8,0,0,0,0,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,0,0,0,0
user448,6,6,6,6,6,0,0,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,0,6,0,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,0,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,0,6,6,0,6,6,0,6,6,0,6,6,6,6,6,6,6,6
user449,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10,0,0,10,10,0,0,10,10,10,0,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10
user450,6,6,0,0,0,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,0,6,0,0,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6
user451,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,0,8,0,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,0,8,0,8,8,8,8,0,0,8,0,8,8,8,0,8,8,8,8,8,8
user452,0,5,5,0,0,0,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
user453,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3
user454,0,6,6,0,6,6,6,0,6,6,6,0,6,0,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,0,6,0,6,6,0,6,6,0,6,0,6,6,6,6,6,6,0,0,6,0,0,6,6,6,0,0,6,6,6,6,6,6,6,6,6,0,0,6,6,6,0,6,6,0,6,6,6,6,6,6,0,6,6
user455,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,0,4,4,4,4,4,4,0
user456,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,0,3,3,0,3,0,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3
user457,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,0,10,0,10,10,10,10
user458,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user459,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,0,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,0,6,0,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6
user460,5,5,0,5,5,5,5,0,5,5,5,0,5,5,0,5,5,5,5,0,5,0,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,0,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,0,5,0,0,5,5,0,5,5,5,0,5,5,0,0,0,0,0,5,5,5
user461,4,0,0,0,4,4,4,4,4,4,4,0,0,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4
user462,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2
user463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user464,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,0,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,0,9,0,9,9,9,9,0,0,9,9,9,9,0,9,9,9,9,0,0,9,0,9,9
user465,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
user466,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
user467,0,0,10,10,10,0,10,0,10,10,10,10,10,10,0,0,10,10,10,10,10,0,0,10,0,10,10,10,0,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,0
user468,3,3,3,3,0,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,0,3,0,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,0,3,3,3,3,3,3,0,3,0,3,3
user469,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,3,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
user470,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,0,2,2,2,2,2
user471,10,10,10,10,10,0,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,10,10,10,0,10,0,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,0,0,10,10,10,10,10,10,0,10,0,10,10,10,10,0,10,0,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,10,10,10,10,0,10,0,10,10,10,0,10,10,10,10,0,10,0,10
user472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user473,7,0,7,0,7,0,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,0,7,7,7,7,7,0,7,0,0,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7
user474,5,5,0,0,5,5,5,5,0,5,0,5,5,5,0,5,0,5,5,5,5,0,5,5,5,0,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,5,5,5,0,5,5,5,5,5,5,5,5,0,5,0,0,5,5,5,5,5,5,5,0,0,5,0,5,5,0,5,5,5,5,5,5,5,5,0,5,5
user475,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2
user476,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,0,2,0,2,0,2,2,0,0,2,0
user477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user478,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
user479,9,9,0,0,9,9,9,9,9,9,9,9,0,0,9,9,0,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,0,9,9,0,9,0,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,0,9,9,9,0,9,9,0,9,0,0,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,0,0,0
user480,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,0,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,0,9,9,0,9,9,0,9,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9
user481,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,0,10,0,10,10,0,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,0,10,0,0,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10,10,0
user482,5,5,5,0,0,0,5,0,0,5,5,5,5,0,0,5,5,0,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5
user483,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,0,6,0,6,0,6,6,6,6,6,6,6,6,6,0,6,0,6,6,0,0,6,0
user484,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,9,9,9,9,0,9,9,0,9,0,9,9,9,0,9,9,9,0,0,9,9,9,0,0,9,9,0,9,9,9,0,9,9,9,9,9,0,0,0,9,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,0,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,0,9,9,0,9,0,0,9,0,9,0,0
user485,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,0,4,4,0,4,4,0,0,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,0,4
user486,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
user487,0,6,0,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,0,0,6,0,0,6,6,6,6,6,6,6,0,6,6,6,0,6,0,0,6,0,6,6,6,0,6,0,6,0,6,6,6,0,6,6,0,0,6,6,0,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,0,0,6,0,6,6,6,0,0,6,6,0,6,6,6,6,6
user488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user489,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
user490,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0
